X,Y,r,theta(deg),theta(360),,X,Y,Age,Deviation
318.5033,68.837951,215.2864934,-80.22667625,279.7733237,,36.54502981,-212.162049,8.008600172,0.046225356
346.15706,71.356298,219.2532016,-72.97394049,287.0260595,,64.19878996,-209.643702,7.851258349,0.196920201
339.14309,70.998013,217.6486577,-74.76734501,285.232655,,57.18482003,-210.001987,8.071882007,0.155919491
338.08261,70.954632,217.4143467,-75.04000217,284.9599978,,56.1243399,-210.045368,8.44870632,0.149738272
292.05634,66.976314,214.2617772,-87.29867267,272.7013273,,10.09806987,-214.023686,8.292256071,-0.083504982
327.40067,70.218824,215.6240151,-77.83379041,282.1662096,,45.44240003,-210.781176,8.103803721,0.090057862
324.69908,70.030838,215.2551141,-78.54730229,281.4526977,,42.74080995,-210.969162,8.385606274,0.075343463
368.60549,74.184317,224.2330651,-67.26833123,292.7316688,,86.6472201,-206.815683,6.477121255,0.326160625
330.40297,70.893622,215.61906,-77.01609927,282.9839007,,48.44469989,-210.106378,8.292256071,0.104298917
317.84597,69.967762,214.0619828,-80.34873027,279.6512697,,35.88769987,-211.032238,8.667452953,0.036562402
335.20609,71.669554,215.9966804,-75.72823406,284.2717659,,53.24781984,-209.330446,7.69019608,0.12908717
297.59847,68.278868,213.2953254,-85.79492689,274.2050731,,15.64019997,-212.721132,7.819543936,-0.063229803
321.39473,70.527883,214.134879,-79.38746163,280.6125384,,39.4364601,-210.472117,8.605305046,0.053789338
310.30515,69.682499,213.2102996,-82.35975029,277.6402497,,28.34687996,-211.3175011,8.416640507,-0.003801192
346.2526,73.120488,217.5951571,-72.81386686,287.1861331,,64.29432985,-207.8795121,8.605305046,0.18968946
270.44074,66.488189,214.8207871,-93.07336376,266.9266362,,-11.51753015,-214.511811,8.605305046,-0.180851421
284.94355,68.021332,212.999589,-89.19694894,270.8030511,,2.985280163,-212.978668,8.636487896,-0.124438571
318.1375,71.507993,212.5931271,-80.2016792,279.7983208,,36.17923,-209.492007,6,0.03003605
324.17852,72.522362,212.7098377,-78.55147225,281.4485277,,42.22024983,-208.477638,8.167317335,0.05956238
321.52884,72.750172,211.9759913,-79.24120902,280.758791,,39.57057007,-208.249828,8.385606274,0.042960311
263.1087,67.629382,214.2016034,-95.04851301,264.951487,,-18.84956995,-213.370618,8.949390007,-0.219136142
325.77771,73.611021,211.9677615,-78.06939067,281.9306093,,43.81943989,-207.388979,8.667452953,0.063361128
247.57993,66.612335,217.1265556,-99.11016179,260.8898382,,-34.37834005,-214.3876649,8.51054501,-0.272114484
333.99396,74.49949,212.9558021,-75.8565927,284.1434073,,52.03569001,-206.50051,7.568201724,0.108123064
360.80861,76.980307,218.7267959,-68.86928223,291.1307178,,78.85034012,-204.0196929,8.51054501,0.265385585
296.78943,71.169699,210.3537937,-85.95696148,274.0430385,,14.83115993,-209.830301,8.260071388,-0.084396671
303.87729,71.887606,210.2580243,-84.01614627,275.9838537,,21.91901989,-209.1123941,10.1383027,-0.051124427
304.9602,72.140963,210.1218364,-83.71526517,276.2847348,,23.00192988,-208.859037,8.667452953,-0.046728707
347.11905,76.101037,215.0104934,-72.35859706,287.6414029,,65.16077986,-204.898963,7,0.181855146
337.83661,75.357222,213.0993689,-74.79833067,285.2016693,,55.87833988,-205.642778,8.292256071,0.127483212
317.03141,73.46743,210.475397,-80.40761389,279.5923861,,35.07313997,-207.53257,8.008600172,0.013220914
234.26729,65.951865,220.2728534,-102.504052,257.495948,,-47.69097983,-215.048135,8.385606274,-0.312350226
369.24061,78.638155,220.3826744,-66.66858581,293.3314142,,87.28234001,-202.361845,8.416640507,0.313754887
337.17902,76.066268,212.243176,-74.91944701,285.080553,,55.22075004,-204.933732,6.84509804,0.120052772
346.23197,76.929427,213.9530492,-72.51775157,287.4822484,,64.27369987,-204.070573,8.667452953,0.172566561
324.01493,74.969016,210.2796448,-78.46283767,281.5371623,,42.05665989,-206.030984,8.227886705,0.04593488
414.7881,83.280607,238.1947147,-56.10640651,303.8935935,,132.82983,-197.719393,8.824125834,0.600739778
327.35258,75.345498,210.604885,-77.55264164,282.4473584,,45.39431016,-205.654502,8.636487896,0.063861778
316.20055,74.417014,209.4016806,-80.58847657,279.4115234,,34.2422799,-206.582986,8.354108439,0.003310191
258.59852,69.191903,213.0923459,-96.2935641,263.7064359,,-23.35975002,-211.808097,8.322219295,-0.247722907
331.87805,75.955894,211.0333382,-76.31703604,283.682964,,49.91978014,-205.0441059,8.44870632,0.088111031
305.25964,73.63355,208.6715084,-83.58867733,276.4113227,,23.3013701,-207.36645,8.322219295,-0.053666057
417.60725,83.90983,239.2596516,-55.46197788,304.5380221,,135.6489799,-197.09017,8.886490725,0.617878195
314.22161,74.662386,208.8447607,-81.11308273,278.8869173,,32.2633401,-206.337614,8.167317335,-0.009362799
336.26947,76.723353,211.3732598,-75.11116252,284.8888375,,54.31120006,-204.276647,8.322219295,0.111282918
267.60713,70.514949,210.9737233,-93.900463,266.099537,,-14.35114002,-210.485051,7.977723605,-0.21915077
346.70283,77.77026,213.2936597,-72.32925623,287.6707438,,64.74456012,-203.22974,8.416640507,0.171780173
328.77814,76.331299,209.9556558,-77.11476875,282.8852313,,46.81987017,-204.668701,7.944482672,0.067426852
332.24677,77.106601,210.0034557,-76.14502729,283.8549727,,50.28849997,-203.8933991,8.416640507,0.084652653
362.06323,79.957532,216.4136746,-68.2752916,291.7247084,,80.10496,-201.042468,6.477121255,0.261712569
373.5209,81.151063,219.8256419,-65.38468061,294.6153194,,91.56263005,-199.848937,7.69019608,0.332821156
298.40858,74.441209,207.2128057,-85.44658349,274.5534165,,16.45030996,-206.558791,10.04442216,-0.095356528
224.29691,67.713853,220.9430084,-105.1281268,254.8718732,,-57.66136008,-213.286147,7,-0.354137331
296.42619,74.323579,207.1821993,-85.99566967,274.0043303,,14.46791988,-206.676421,8.698970004,-0.105134962
288.37395,73.711333,207.3879274,-88.22723507,271.7727649,,6.415679908,-207.288667,7.72427587,-0.142772456
273.16814,72.35596,208.8291211,-92.41243266,267.5875673,,-8.790130164,-208.64404,8.51054501,-0.206672556
263.02874,71.529616,210.3239617,-95.16370924,264.8362908,,-18.92952986,-209.470384,8.574031268,-0.245272029
402.49149,84.35109,230.6491945,-58.49436324,301.5056368,,120.5332201,-196.6489099,9.794139356,0.516551608
297.01338,74.80745,206.7414424,-85.82397002,274.17603,,15.05511006,-206.19255,6.84509804,-0.104950634
315.4175,76.536441,207.1831727,-80.70626655,279.2937335,,33.45923018,-204.463559,8.416640507,-0.012811257
329.13039,78.118865,208.292976,-76.91066274,283.0893373,,47.17212014,-202.881135,7.977723605,0.060489548
