X,Y,r,theta(deg),theta(360),,X,Y,Age,Deviation
239.97403,533.81191,207.9024399,111.1740076,111.1740076,,-75.09469008,193.8664799,8.3,2.194373949
158.53286,511.68704,232.3761091,132.347966,132.347966,,-156.5358601,171.7416099,8,2.430328914
319.77606,484.4894,144.6206013,88.1347169,88.1347169,,4.707340013,144.54397,8.3,2.22798601
253.74249,477.26237,150.3889906,114.0657074,114.0657074,,-61.32622999,137.31694,7.48,2.633614337
313.57245,469.33935,129.4025709,90.66252058,90.66252058,,-1.496269997,129.39392,8.3,2.40558146
332.2101,453.17876,114.5234209,81.39186318,81.39186318,,17.14138,113.23333,8.3,2.390416328
288.49924,457.52706,120.5461612,102.733067,102.733067,,-26.56948006,117.58163,8,2.701361467
297.74952,455.97468,117.3147115,98.48962086,98.48962086,,-17.31919999,116.02925,8,2.659919751
216.97464,455.95559,151.923684,130.2166766,130.2166766,,-98.09408004,116.01016,8.3,2.903313236
336.20104,428.71685,91.25206824,76.60978202,76.60978202,,21.13232,88.77142,8.3,2.579648692
150.59813,446.9904,196.2376125,146.9420838,146.9420838,,-164.4705899,107.0449701,8.3,2.887964097
249.11974,435.82115,116.3676143,124.5224893,124.5224893,,-65.94898,95.87572005,7.18,-2.736463479
258.2973,431.12746,107.4111574,121.9070669,121.9070669,,-56.77142003,91.18203004,6,-2.680041781
226.43109,434.75536,129.7904167,133.0729459,133.0729459,,-88.63763004,94.8099299,7.48,-2.726355271
226.30432,434.76862,129.8867047,133.1098006,133.1098006,,-88.76439994,94.82319,7.48,-2.726657151
241.09389,432.29955,118.3281833,128.6944177,128.6944177,,-73.97482998,92.35412006,7.18,-2.684942413
255.52186,430.10964,108.0528264,123.4418414,123.4418414,,-59.54685995,90.16420999,6.48,-2.66084565
247.91344,430.61594,112.8316135,126.5255662,126.5255662,,-67.15527994,90.67050998,7.3,-2.662177177
262.92193,426.2805,100.8614496,121.1321744,121.1321744,,-52.14678993,86.33507002,7.11,-2.613383766
213.68001,428.62534,134.6989122,138.8253466,138.8253466,,-101.38871,88.67990993,8.3,-2.673265135
310.06868,417.16445,77.38073048,93.7048102,93.7048102,,-5.000040002,77.21902,7.18,-2.754344655
253.36528,420.93262,101.814731,127.3034623,127.3034623,,-61.70344001,80.98718997,6.48,-2.517663056
280.04813,416.97167,84.6137304,114.4492949,114.4492949,,-35.02058997,77.02624001,8.3,-2.506166659
262.77467,414.03317,90.68440265,125.2159524,125.2159524,,-52.29404994,74.08774005,7.6,-2.406556852
101.48211,403.01355,222.7034524,163.5491179,163.5491179,,-213.58661,63.0681198,7.11,-2.882536571
99.216778,398.88767,223.7548849,164.7267166,164.7267166,,-215.8519419,58.94224016,7.48,-2.867986309
99.902277,398.96172,223.1132463,164.6619999,164.6619999,,-215.166443,59.01628992,7.48,-2.865456026
244.80444,374.76621,78.41910331,153.6384231,153.6384231,,-70.26428001,34.82077998,8.3,-1.725293651
115.94752,388.13152,204.8686202,166.3963026,166.3963026,,-199.1212,48.18609001,6.9,-2.726464302
202.07783,378.12416,119.2667458,161.3302949,161.3302949,,-112.99089,38.17872993,8,-2.125407628
216.86895,374.735,104.1801757,160.492116,160.492116,,-98.19976999,34.78957004,8.3,-1.967681705
199.79004,373.75903,120.1354802,163.6525055,163.6525055,,-115.27868,33.81360004,8.3,-2.094126668
101.73894,383.4078,217.7121325,168.4845432,168.4845432,,-213.32978,43.46237015,6.9,-2.767509141
257.30947,364.8279,62.89092362,156.6938023,156.6938023,,-57.75925001,24.88246997,8.3,-1.390744037
90.251645,380.53247,228.4513625,169.7664145,169.7664145,,-224.817075,40.58703989,7.15,-2.806499647
215.61151,360.95631,101.6523177,168.0713432,168.0713432,,-99.45720996,21.01088006,7.95,-1.80409473
202.907,356.421,113.3653203,171.6435147,171.6435147,,-112.16172,16.47557008,8.3,-1.880734419
248.8423,350.78697,67.10795553,170.7029087,170.7029087,,-66.22642,10.84153998,8.3,-1.228950517
212.89951,350.868,102.7513991,173.8978757,173.8978757,,-102.16921,10.92257004,7.7,-1.716107948
143.83417,357.26065,172.1077801,174.2258839,174.2258839,,-171.23455,17.31521995,7.9,-2.367745317
184.32184,353.0329,131.4002607,174.2838611,174.2838611,,-130.7468801,13.08746991,8.3,-2.022799175
217.40717,348.31208,98.01927964,175.1034352,175.1034352,,-97.66155001,8.366649938,7.95,-1.634979743
184.74275,345.18576,130.4312827,177.6974111,177.6974111,,-130.32597,5.240329939,8.3,-1.953788698
193.63684,340.66933,121.4340377,179.6584429,179.6584429,,-121.43188,0.723899953,8.3,-1.828471904
156.02431,338.68638,159.0493935,-179.5464365,180.4535635,,-159.04441,-1.259049912,8,-2.158491429
171.91034,334.41013,143.2653528,-177.7857292,182.2142708,,-143.15838,-5.535299991,8,-1.994562517
172.93625,333.81828,142.2644755,-177.5315801,182.4684199,,-142.13247,-6.127150091,8,-1.981192131
169.11228,331.45521,146.2031676,-176.670882,183.329118,,-145.95644,-8.490219963,8.3,-2.000974037
176.90475,324.77657,138.9941615,-173.7346565,186.2653435,,-138.16397,-15.16886009,8,-1.885285276
176.53239,324.71855,139.3706304,-173.7276527,186.2723473,,-138.53633,-15.22688001,7.9,-1.888610196
174.11264,318.67077,142.5525435,-171.4170658,188.5829342,,-140.95608,-21.27466011,8.3,-1.87705168
150.38844,319.25844,165.9745347,-172.8400597,187.1599403,,-164.68028,-20.68699007,8.3,-2.095758763
158.65443,314.5666,158.4598218,-170.7838515,189.2161485,,-156.41429,-25.37883002,8,-2.000822572
168.95757,311.93946,148.7709733,-169.1493912,190.8506088,,-146.11115,-28.00597,7.9,-1.891888142
387.28272,437.20211,121.135146,53.40576609,53.40576609,,72.214,97.25667998,8.3,1.834586388
370.27466,419.36217,96.71977256,55.1951999,55.1951999,,55.20594,79.41674001,8,2.136034656
376.94085,407.80161,91.82930706,47.64104223,47.64104223,,61.87213,67.85618,8,2.066478716
376.03893,403.97023,88.411207,46.39989819,46.39989819,,60.97021,64.02480001,8,2.090354511
338.13028,406.50736,70.44377953,70.89045028,70.89045028,,23.06156,66.56193,7.7,2.790526847
354.55468,400.51324,72.30214828,56.89847222,56.89847222,,39.48596,60.56781,7.7,2.515061353
338.76075,393.35338,58.42706059,66.07768998,66.07768998,,23.69203,53.40795001,6.95,-2.878466504
354.47298,390.73019,64.27898221,52.19185659,52.19185659,,39.40426,50.78476,8,2.574118249
436.81511,380.68678,128.3824017,18.50236065,18.50236065,,121.74639,40.74134998,8,1.15565086
381.54447,385.84216,80.78078461,34.62229168,34.62229168,,66.47574999,45.89673,8,1.99315214
415.48818,380.80671,108.4145385,22.14170218,22.14170218,,100.41946,40.86128001,8.3,1.422113304
326.438,388.97825,50.33366632,76.94547276,76.94547276,,11.36928,49.03282,6.95,-2.498763918
360.26862,382.65493,62.1862714,43.37729235,43.37729235,,45.1999,42.70950001,7.48,2.460009392
327.90431,382.47416,44.42347629,73.2056681,73.2056681,,12.83559,42.52873,6.95,-2.404851649
287.65952,383.11599,51.13669422,122.411664,122.411664,,-27.40919999,43.17056001,8,-1.725401081
460.87589,363.8414,147.7523205,9.307320861,9.307320861,,145.80717,23.89597,6.6,0.826469631
376.82685,370.3913,68.8550479,26.24263445,26.24263445,,61.75813,30.44587,8,2.038660282
326.5238,374.57292,36.47303006,71.69532785,71.69532785,,11.45508,34.62749,8.3,-2.179900679
274.41522,375.73284,54.16129408,138.6424308,138.6424308,,-40.6535,35.78740999,7.78,-1.515354905
388.29113,362.92921,76.74487259,17.4265499,17.4265499,,73.22241,22.98378,8.3,1.754557926
377.49997,363.53389,66.7388674,20.69811795,20.69811795,,62.43125,23.58846,8.3,1.979364711
322.19156,368.29084,29.22665081,75.89436231,75.89436231,,7.122839998,28.34541,8,-1.824337344
313.66182,367.58805,27.67839967,92.91361443,92.91361443,,-1.406900002,27.64262,8.3,-1.457929771
402.12309,358.02806,88.91256854,11.73441355,11.73441355,,87.05437,18.08263,8.3,1.478539176
377.09252,358.48699,64.73593449,16.64364927,16.64364927,,62.02380001,18.54156,8.3,1.945181036
304.44141,365.4064,27.5898661,112.6554675,112.6554675,,-10.62730999,25.46097001,8.3,-1.109286441
401.48527,353.68408,87.50183208,9.033379923,9.033379923,,86.41655,13.73865,8.3,1.450597596
313.90407,362.13371,22.21882488,93.00466497,93.00466497,,-1.16465,22.18828,8,-1.176332356
363.99608,356.86186,51.7692202,19.07261247,19.07261247,,48.92736,16.91643,8.3,2.255908477
307.66455,360.41442,21.76697694,109.8863849,109.8863849,,-7.404170018,20.46899,7.9,-0.855506437
315.50882,359.39599,19.45553835,88.70381261,88.70381261,,0.440099999,19.45056,8,-1.082141625
424.99791,347.37145,110.1797286,3.864616516,3.864616516,,109.92919,7.426020003,6.95,1.083729214
323.62593,357.7669,19.76943692,64.35140558,64.35140558,,8.557210001,17.82147,8.3,-1.527569056
367.97819,351.93413,54.25072298,12.76700596,12.76700596,,52.90947001,11.9887,8.3,2.089647343
343.06415,352.86169,30.83137806,24.76719721,24.76719721,,27.99543,12.91626,7.85,-2.784795524
306.96161,355.98041,17.96791073,116.8206603,116.8206603,,-8.107109986,16.03498,8,-0.490036286
287.24533,357.61532,32.96006741,147.5814629,147.5814629,,-27.82339,17.66989,7.6,-0.72636808
342.26111,351.20119,29.42988629,22.48615619,22.48615619,,27.19239,11.25576,7.95,-2.765317821
383.08585,343.79729,68.12610952,3.241240081,3.241240081,,68.01713,3.851859999,8.3,1.649987018
326.06977,348.49394,13.93198207,37.84946099,37.84946099,,11.00105,8.548510001,7.48,-1.544128054
325.19945,348.53702,13.28333953,40.30034926,40.30034926,,10.13073,8.59159,7.85,-1.440591603
348.58796,345.68772,34.00754835,9.721159727,9.721159727,,33.51924,5.74229,8.3,2.597156073
375.19573,339.49095,60.12872761,-0.433071426,359.5669286,,60.12701,-0.454479972,8.3,1.735766579
287.22401,348.40807,29.1023049,163.0947815,163.0947815,,-27.84470999,8.462640005,8.3,-0.296969238
332.51643,342.24131,17.59811493,7.496273028,7.496273028,,17.44771,2.295879999,8.3,-2.371604192
294.50024,346.43209,21.56708435,162.4963435,162.4963435,,-20.56848,6.486659994,8,0.074468105
313.88911,342.64949,2.950155968,113.5685926,113.5685926,,-1.179610001,2.70406,8,1.061314309
291.20154,345.37291,24.47651569,167.18861,167.18861,,-23.86718,5.427480014,8.3,-0.004910312
