X,Y,r,theta(deg),theta(360),,X,Y,Age,Deviation
334.81948,310.33832,38.46116763,-107.7826832,252.2173168,,-11.74632998,-36.62356001,8.46,2.247183901
303.28224,287.76147,73.33591191,-126.1718939,233.8281061,,-43.28357002,-59.20040998,6.78,1.622479286
263.74975,263.06305,117.8877155,-134.627884,225.372116,,-82.81606,-83.89882998,7.86,1.251489504
365.09877,336.62507,21.2207504,-29.1507147,330.8492853,,18.53296,-10.33681,6.84,-2.383738745
336.43138,316.44795,32.15286294,-108.3726019,251.6273981,,-10.13443002,-30.51392999,8.01,2.321202089
352.73398,329.11586,18.88191598,-70.93317125,289.0668287,,6.168169985,-17.84602001,6.7,-3.058021142
321.23486,306.50418,47.73345281,-122.0510731,237.9489269,,-25.33094999,-40.4577,8.11,1.896502883
338.7792,319.21112,28.8224908,-105.673635,254.326365,,-7.786610009,-27.75076,8.56,2.419770419
397.8218,361.97981,53.41081101,16.33050722,16.33050722,,51.25599,15.01793,7.28,-2.024359197
352.97398,329.73121,18.38370559,-69.59958733,290.4004127,,6.408170007,-17.23066999,7.53,-3.022160803
361.51905,336.19834,18.4242552,-35.74683903,324.253161,,14.95324,-10.76353999,6.48,-2.432355851
371.66104,343.83734,25.28899601,-7.097220843,352.9027792,,25.09523001,-3.124539982,9.16,-2.081378332
362.74092,337.66532,18.65637187,-29.88791093,330.1120891,,16.17511001,-9.296559992,6.7,-2.335990564
348.75018,329.65774,17.44146592,-82.80538164,277.1946184,,2.184370012,-17.30414,7.42,3.055302331
354.204,333.99509,15.04923883,-59.49945226,300.5005477,,7.638189992,-12.96679,8.91,-2.75168737
325.19176,313.94234,39.33370101,-122.9155957,237.0844043,,-21.37405,-33.01954,8.81,1.972507058
357.54151,337.50538,14.48762861,-40.74769854,319.2523015,,10.97570001,-9.456499993,6.72,-2.406507953
340.75588,325.63677,22.10238908,-105.2400903,254.7599097,,-5.809930004,-21.32511,6.76,2.552278419
369.46131,347.44491,22.90059471,1.20859887,1.20859887,,22.8955,0.48303,9.57,-1.889723791
322.00748,313.48826,41.51619935,-126.2660893,233.7339107,,-24.55832998,-33.47362002,8.01,1.88861435
332.69406,323.33212,27.40056579,-120.4148832,239.5851168,,-13.87175,-23.62976,7.04,2.186297938
331.35904,322.51128,28.79370928,-121.8790722,238.1209278,,-15.20676999,-24.4506,8.61,2.13740239
375.93677,355.34875,30.54493214,15.93667929,15.93667929,,29.37096,8.386869997,7.59,-1.768231809
337.08402,327.55872,21.59599406,-116.0434863,243.9565137,,-9.481790005,-19.40315999,8.66,2.374632045
374.91743,354.87728,29.43582704,15.59903536,15.59903536,,28.35162,7.915399996,7.22,-1.756717563
376.00148,355.68346,30.70056394,16.50418244,16.50418244,,29.43567,8.721579999,8.71,-1.760718921
319.92904,315.29231,41.38211184,-130.0666558,229.9333442,,-26.63676998,-31.66957002,8.31,1.82380447
323.23155,320.15821,35.53764786,-131.041596,228.958404,,-23.33426002,-26.80366999,8.31,1.878446506
302.27187,306.06178,60.28906452,-137.2812622,222.7187378,,-44.29394,-40.9001,8.06,1.52078266
300.13243,305.90773,61.97985165,-138.5184404,221.4815596,,-46.43337997,-41.05415003,9.68,1.486172544
318.23137,319.31867,39.58519356,-135.7074707,224.2925293,,-28.33443999,-27.64321001,8.11,1.746247107
324.13656,324.25766,31.91477497,-134.650937,225.349063,,-22.42925001,-22.70421999,8.36,1.866056626
311.16109,315.10605,47.6265483,-138.0203149,221.9796851,,-35.40472001,-31.85582998,8.16,1.618842271
379.09942,364.90268,37.15249769,28.87472895,28.87472895,,32.53361,17.9408,9.57,-1.63458692
303.99782,310.79186,55.85968241,-139.6454447,220.3545553,,-42.56798999,-36.17002001,8.61,1.515433501
325.7148,326.80848,28.9986922,-135.9746818,224.0253182,,-20.85100999,-20.1534,6.8,1.88804896
284.71578,297.5218,79.18173856,-141.3627615,218.6372385,,-61.85002998,-49.44008002,8.26,1.321252685
334.15586,333.30527,18.45290914,-132.2618569,227.7381431,,-12.40995,-13.65661,6.74,2.16559323
333.0011,332.59237,19.76067243,-133.3497341,226.6502659,,-13.56471,-14.36950999,6.74,2.114380606
345.51633,341.61999,5.444005606,-101.1149013,258.8850987,,-1.049480002,-5.341889999,8.61,-2.99946039
323.52988,325.83055,31.25999326,-137.469204,222.530796,,-23.03593,-21.13133001,8.06,1.826624956
348.90084,344.1876,3.626154246,-49.91366579,310.0863342,,2.335029999,-2.77428,8.11,-1.914588814
301.36278,310.04692,58.36118738,-140.7632776,219.2367224,,-45.20303001,-36.91495998,8.11,1.475305703
322.69138,326.10032,31.70478029,-138.8529258,221.1470742,,-23.87442999,-20.86156,7.65,1.79582507
343.74107,341.73921,5.937628988,-118.4072393,241.5927607,,-2.824739996,-5.222670002,8.66,2.9410675
347.82813,344.83081,2.476875275,-59.36000461,300.6399954,,1.26232,-2.13107,7.28,-1.900062003
354.12225,349.38065,7.934118337,17.74954941,17.74954941,,7.55644,2.418769999,9.57,-1.102154657
308.64858,316.77152,48.46828002,-141.4725848,218.5274152,,-37.91722998,-30.19036003,6.78,1.55034353
344.25464,343.10444,4.496815554,-120.9277674,239.0722326,,-2.311170002,-3.857439999,8.11,3.027886142
375.53064,365.77488,34.53824469,33.00420091,33.00420091,,28.96483,18.813,6.74,-1.528174304
339.57256,339.89754,9.94034432,-134.7102546,225.2897454,,-6.993250002,-7.064339998,8.11,2.414008758
361.43707,356.27012,17.54416444,32.04333085,32.04333085,,14.87126,9.308240001,8.31,-1.226157894
315.0913,323.0657,39.51799841,-142.7933866,217.2066134,,-31.47451001,-23.89617998,7.06,1.623374128
344.65732,344.47518,3.134646865,-127.5054811,232.4945189,,-1.908489999,-2.4867,6.72,3.082915592
318.60801,326.43307,34.68530843,-143.7109643,216.2890357,,-27.95780001,-20.52880998,8.96,1.668749799
328.04096,333.61145,22.83427355,-144.2205816,215.7794184,,-18.52485,-13.35042999,6.94,1.856608464
335.2297,338.81002,13.96281531,-144.2798772,215.7201228,,-11.33610999,-8.151860008,6.92,2.087065356
312.6023,322.88218,41.63354373,-144.6638404,215.3361596,,-33.96351001,-24.07969998,8.46,1.566184641
325.78805,333.18471,24.93041764,-146.4527197,213.5472803,,-20.77776001,-13.77716999,6.7,1.776315778
315.02482,325.71351,38.03060975,-146.0328443,213.9671557,,-31.54099001,-21.24836998,7.68,1.584891006
343.0963,346.29075,3.533824432,-169.0521146,190.9478854,,-3.46951,-0.671130001,6.54,2.301377049
339.72625,344.07138,7.425265736,-157.0903561,202.9096439,,-6.839560003,-2.890499995,6.76,2.160694494
341.07119,345.14413,5.787492031,-161.6945656,198.3054344,,-5.49462,-1.81775,6.9,2.197614649
323.66927,333.06068,26.78609537,-148.7367633,211.2632367,,-22.89654,-13.90119999,6.94,1.702662366
304.40255,319.44948,50.34553255,-146.87472,213.12528,,-42.16326002,-27.51239997,6.76,1.438173973
309.56591,323.50944,43.80650114,-147.6313744,212.3686256,,-36.99990002,-23.45243997,6.78,1.490447044
326.94837,336.05342,22.44634607,-150.9233453,209.0766547,,-19.61744001,-10.90845999,8.36,1.747687504
349.1485,352.3543,5.979003353,64.40799195,64.40799195,,2.58269,5.39242,9.23,-0.154658229
341.57869,347.70789,5.042608136,171.4923594,171.4923594,,-4.98712,0.746009996,8.11,1.794481061
316.19814,329.96216,34.80209565,-150.7600439,209.2399561,,-30.36767,-16.99972002,7.86,1.54413814
377.26306,374.06809,40.952018,41.44506839,41.44506839,,30.69725,27.10621,8.31,-1.461019467
348.1389,353.71469,6.933617746,76.88662442,76.88662442,,1.57309,6.75281,9.63,-0.006580039
312.60653,328.72055,38.54839579,-151.7573967,208.2426033,,-33.95928,-18.24132998,8.11,1.478614179
354.28486,359.14192,14.42002453,57.6356899,57.6356899,,7.719050002,12.18004,8.76,-0.687192589
334.69149,345.04461,12.02810873,-170.827979,189.172021,,-11.87432,-1.917270003,7.63,1.693910358
305.47896,324.06457,47.0363269,-150.8694927,209.1305073,,-41.08685001,-22.89730999,7.91,1.400450765
366.31394,368.17979,28.98600254,47.0547772,47.0547772,,19.74813,21.21791,9.6,-1.200463664
337.85882,347.8484,8.75200506,174.1863472,174.1863472,,-8.706989999,0.886520006,6.8,1.582007669
247.22507,283.1494,118.0703825,-147.2849486,212.7150514,,-99.34074002,-63.81247995,7.48,1.029853359
359.74163,364.3635,21.82701563,52.86843157,52.86843157,,13.17582,17.40162,7,-0.965492059
299.68613,321.2866,53.45020486,-151.291157,208.708843,,-46.87967999,-25.67528001,8.41,1.332929173
330.73852,343.66788,16.16643265,-168.2433415,191.7566585,,-15.82728999,-3.29400001,6.96,1.599856603
316.68444,333.96187,32.58675395,-156.4883574,203.5116426,,-29.88136999,-13.00001001,7.42,1.475115078
357.60507,363.57709,19.94819452,56.39966299,56.39966299,,11.03926,16.61521,8.46,-0.861498134
334.26112,347.14035,12.30598422,179.1690274,179.1690274,,-12.30469,0.17846999,6.78,1.508576044
316.52232,335.34523,32.21114479,-158.8604508,201.1395492,,-30.04349,-11.61665001,6.7,1.439170559
325.64548,342.22713,21.44943041,-167.2474921,192.7525079,,-20.92033,-4.734749985,6.98,1.484158499
298.28577,323.04804,53.87795473,-153.6500842,206.3499158,,-48.28004002,-23.91383996,8.81,1.288006684
351.87932,361.88747,15.84318861,70.40427064,70.40427064,,5.313509999,14.92559,6.74,-0.508636411
327.69459,344.60044,19.01839486,-172.8673981,187.1326019,,-18.87122,-2.361439994,7.76,1.442686718
302.04367,326.57668,48.96710456,-155.3985395,204.6014605,,-44.52214001,-20.38519998,7.42,1.302470794
364.92132,372.18946,31.19864645,53.96047878,53.96047878,,18.35551,25.22758,6.82,-1.114557574
329.69381,347.27671,16.87493709,178.93099,178.93099,,-16.872,0.314829994,8.21,1.355819501
355.64105,366.33379,21.39230885,64.89812209,64.89812209,,9.075239998,19.37191,8.26,-0.746066469
349.78965,362.32774,15.70040757,78.15090156,78.15090156,,3.22384,15.36586,7,-0.369171484
318.21025,339.80358,29.24515416,-165.8318317,194.1681683,,-28.35556001,-7.158299981,8.86,1.36296028
346.94872,360.72833,13.77177424,88.40674453,88.40674453,,0.38291,13.76645,7.54,-0.128488446
278.2634,311.37272,77.0182285,-152.4781082,207.5218918,,-68.30240997,-35.58916006,6.76,1.140291725
320.82963,342.1043,26.19059076,-169.3114396,190.6885604,,-25.73618,-4.857579986,7,1.354147807
345.86144,360.16968,13.22656864,93.05268353,93.05268353,,-0.70437,13.2078,8.66,-0.028390642
279.97398,312.7616,74.86074388,-152.8158419,207.1841581,,-66.59183002,-34.20027996,8.71,1.147769243
314.60315,338.18034,33.14705234,-164.6374012,195.3625988,,-31.96266,-8.781540002,9.57,1.324863988
345.93158,361.45143,14.50342397,92.50632499,92.50632499,,-0.634230001,14.48955,8.76,-0.081299345
275.34298,310.6105,79.96320617,-152.9607139,207.0392861,,-71.22283002,-36.35137996,8.36,1.114208107
283.09572,316.92519,70.21862339,-154.6745377,205.3254623,,-63.47009,-30.03669,6.6,1.145457472
252.95141,295.5832,106.7868187,-151.240563,208.759437,,-93.61439997,-51.37868008,6.98,1.008089066
344.85968,361.97509,15.10984295,96.48338795,96.48338795,,-1.706129999,15.01321,8.91,-0.031164723
280.81811,315.89866,72.71646094,-154.7110953,205.2889047,,-65.74770002,-31.06321995,8.41,1.128368533
317.79317,342.60628,29.10044783,-171.3919262,188.6080738,,-28.77264,-4.355599983,6.8,1.268252857
349.62965,366.01161,19.29454142,80.86314976,80.86314976,,3.063839999,19.04973,6.78,-0.418849673
287.05871,321.6344,64.67283969,-156.9443706,203.0556294,,-59.50710001,-25.32747997,8.16,1.144562106
282.85127,319.90906,69.21992255,-156.9942075,203.0057925,,-63.71454,-27.05282002,6.82,1.111713457
289.80437,324.98075,60.86896703,-158.8308752,201.1691248,,-56.76144002,-21.98112997,7.57,1.140165638
347.58824,366.76901,19.833501,87.04505518,87.04505518,,1.022429999,19.80713,6.92,-0.323921347
306.61614,337.89213,40.9662849,-167.208991,192.791009,,-39.94967001,-9.06974998,6.72,1.180301573
310.31279,340.57411,36.81148007,-170.0070748,189.9929252,,-36.25302,-6.38777001,6.96,1.181795986
348.46174,368.12214,21.24502657,84.88004911,84.88004911,,1.895930001,21.16026,8.06,-0.394064565
272.87712,313.8515,80.78564413,-155.8042892,204.1957108,,-73.68868998,-33.11038004,6.72,1.059762441
348.49897,369.10333,22.22568144,85.01018474,85.01018474,,1.933160001,22.14145,10.05,-0.413031237
327.11121,354.27752,20.78461089,159.3919064,159.3919064,,-19.45460001,7.315639986,6.98,0.916724408
333.73435,359.39198,17.8648748,135.9102486,135.9102486,,-12.83146,12.4301,6.82,0.578136095
326.06364,354.09688,21.70822885,160.8114931,160.8114931,,-20.50217001,7.134999992,8.86,0.921038082
311.877,344.15857,34.80189774,-175.3797913,184.6202087,,-34.68881,-2.80330997,7.76,1.114445163
321.18205,351.31452,25.75423745,170.2699255,170.2699255,,-25.38376,4.35264,8.66,1.005682658
281.56941,322.81407,69.33721036,-159.6186924,200.3813076,,-64.99640001,-24.14780998,6.76,1.065110764
349.58324,372.19756,25.41543682,83.18151584,83.18151584,,3.017430001,25.23568,9.21,-0.508064397
336.63396,363.16084,19.00126179,121.5131496,121.5131496,,-9.931849998,16.19896,8.71,0.297835399
307.88715,342.69071,38.91377176,-173.6985275,186.3014725,,-38.67866,-4.271169978,8.61,1.091229303
295.85413,334.16868,52.30048236,-165.8412366,194.1587634,,-50.71168001,-12.7932,8.11,1.089216408
