X,Y,r,theta(deg),theta(360),,X,Y,Age,Deviation
1631.6248,2417.2024,586.2147406,153.6543386,153.6543386,,-525.3263998,260.1536003,7.9,1.691348382
2175.8427,2819.3105,662.5310921,88.36603903,88.36603903,,18.89149996,662.2617,8.3,0.404935216
2100.964,2790.3981,635.8190799,95.05173616,95.05173616,,-55.9872,633.3493,7.9,0.57102687
857.54178,1900.6136,1324.47116,-168.8362736,191.1637264,,-1299.40942,-256.4351999,8.3,1.367513597
2732.3073,3277.4644,1259.510126,62.81858344,62.81858344,,575.3560999,1120.4156,8.3,-0.56555688
1913.5112,2705.1435,599.7256321,113.9487262,113.9487262,,-243.4399998,548.0947001,8.3,0.971000264
1561.1698,2488.2189,681.6370821,150.932138,150.932138,,-595.7814002,331.1700997,8.3,1.462789883
2694.8381,3351.2236,1309.723547,65.75197929,65.75197929,,537.8868999,1194.1748,8.48,-0.564181078
1681.9606,2678.0852,705.0496438,132.353131,132.353131,,-474.9905998,521.0364002,7.9,1.097983532
1595.1001,2641.0205,741.5559756,139.2587905,139.2587905,,-561.8511002,483.9716998,7.85,1.157906443
1551.3937,2613.6663,758.4190313,142.9820691,142.9820691,,-605.5574996,456.6175004,8,1.195896451
1594.9935,2645.8088,744.7702963,138.9850422,138.9850422,,-561.9576998,488.7600003,8.6,1.147936286
1608.5311,2657.131,742.1905502,137.6395727,137.6395727,,-548.4201001,500.0821999,8.3,1.128618901
1587.0957,2688.3159,779.0892262,137.0070862,137.0070862,,-569.8554996,531.2671004,8.48,1.059332746
2048.8487,3134.4965,983.4074215,96.31107653,96.31107653,,-108.1025,977.4477,6.95,0.069462078
2533.2181,3490.8542,1385.862051,74.24622495,74.24622495,,376.2668999,1333.8054,7.7,-0.487941875
2121.2494,3259.3668,1102.896002,91.85504334,91.85504334,,-35.70180006,1102.318,8.3,0.110448219
2441.2794,3501.2701,1373.962674,78.05689604,78.05689604,,284.3282001,1344.2213,8.3,-0.410443269
2473.4761,3562.2048,1440.365022,77.30545919,77.30545919,,316.5249,1405.156,8.3,-0.48370832
259.85505,2047.7704,1900.240924,-176.7032352,183.2967648,,-1897.096149,-109.2784006,8.48,0.796871927
2004.8582,3316.6785,1169.561166,97.47206513,97.47206513,,-152.0929999,1159.6297,7.85,-0.118392018
