X,Y,r,theta(deg),theta(360),,X,Y,Age,Deviation
320.2934,843.91431,397.4164354,113.6946385,113.6946385,,-159.7065997,363.9143101,8.06,1.025475597
340.01956,838.52169,384.8796251,111.3275557,111.3275557,,-139.9804402,358.52169,6.78,0.829838866
544.54194,779.05811,305.9434836,77.8213637,77.8213637,,64.54194002,299.05811,6,-0.860021037
557.40217,775.79856,305.7578846,75.33609336,75.33609336,,77.40217,295.79856,6.78,-0.906318747
486.37544,791.17598,311.2412838,88.82627603,88.82627603,,6.375440014,311.17598,9.23,-0.585294
659.23612,743.96686,319.0675319,55.82310583,55.82310583,,179.23612,263.96686,9.01,-1.041743807
336.98732,821.13901,369.9032992,112.7444607,112.7444607,,-143.0126802,341.1390099,8.06,0.663486978
343.79911,815.79395,362.3648152,112.0778942,112.0778942,,-136.20089,335.79395,6.78,0.552722592
534.80905,765.29189,290.5090265,79.12508159,79.12508159,,54.80904998,285.29189,8.76,-1.086491509
445.22302,785.63318,307.605395,96.49157535,96.49157535,,-34.77698001,305.63318,8.01,-0.508082528
524.49007,766.04532,289.4845271,81.15933318,81.15933318,,44.49007002,286.04532,6.78,-1.06799568
565.00782,755.2857,288.1120374,72.83938876,72.83938876,,85.00781999,275.2857,6.76,-1.236086515
787.83044,700.81905,378.8411707,35.65338267,35.65338267,,307.83044,220.81905,9.28,-0.56705863
522.66549,763.4005,286.5941162,81.43850764,81.43850764,,42.66548999,283.4005,6.84,-1.111435718
671.65783,726.98314,312.623408,52.18869448,52.18869448,,191.65783,246.98314,9.01,-1.203408215
517.30495,764.11269,286.5513565,82.51966435,82.51966435,,37.30494999,284.11269,7.81,-1.093284344
345.46306,803.68011,350.5267491,112.570108,112.570108,,-134.5369401,323.68011,6.78,0.401403303
445.39512,778.73796,300.7355424,96.60751701,96.60751701,,-34.60487999,298.73796,8.01,-0.614800977
571.80811,746.68318,282.043698,71.00350981,71.00350981,,91.80811,266.68318,9.21,-1.37061624
275.12408,813.97247,391.8057597,121.5270977,121.5270977,,-204.8759203,333.9724698,9.3,1.093723343
352.79042,795.0528,339.765425,111.9874895,111.9874895,,-127.2095799,315.0528,10.3,0.241111955
511.86698,756.61025,278.4398226,83.42819189,83.42819189,,31.86697999,276.61025,6.78,-1.215678995
542.90957,748.7771,276.0411989,76.82657931,76.82657931,,62.90956998,268.7771,8.06,-1.372552866
512.07912,755.6213,277.481839,83.3613053,83.3613053,,32.07912001,275.6213,7.81,-1.23343933
734.82877,701.33618,337.5313417,40.97654403,40.97654403,,254.82877,221.33618,6.5,-1.030024309
733.13725,701.76219,336.5366789,41.22014744,41.22014744,,253.13725,221.76219,6,-1.039981218
328.69725,798.41101,352.5309823,115.4161625,115.4161625,,-151.3027501,318.41101,10.3,0.478525984
651.43886,717.30954,292.7577505,54.15463043,54.15463043,,171.43886,237.30954,6.84,1.447435016
368.31558,782.77725,322.7188758,110.2473341,110.2473341,,-111.6844198,302.7772501,6.48,-0.037078878
331.05926,789.63328,343.5929454,115.6886263,115.6886263,,-148.9407403,309.6332799,8.06,0.359641665
566.15528,733.01031,267.2769149,71.19522202,71.19522202,,86.15528,253.01031,6.48,1.285727193
642.01633,711.33987,282.4312777,54.99494666,54.99494666,,162.01633,231.33987,6.76,1.281043303
310.18434,790.68837,354.068668,118.6600786,118.6600786,,-169.8156601,310.68837,8.06,0.556097311
353.37638,779.31131,324.9935406,112.9307872,112.9307872,,-126.6236199,299.31131,9.23,0.043571689
520.52961,738.81237,261.9665859,81.09985427,81.09985427,,40.52960998,258.81237,7.74,1.357412042
760.7474,680.02816,344.7178084,35.46928164,35.46928164,,280.7474,200.02816,6.64,-1.024714036
759.32968,679.79503,343.4284848,35.57485267,35.57485267,,279.32968,199.79503,6.56,-1.040912456
651.2243,705.01015,282.7495862,52.73022363,52.73022363,,171.2243,225.01015,6.02,1.247195672
643.04288,706.82344,279.3418222,54.29105473,54.29105473,,163.04288,226.82344,8.06,1.213301244
680.60515,696.66393,295.2722215,47.20396503,47.20396503,,200.60515,216.66393,6.82,1.369243089
329.83033,780.14576,335.6164582,116.5798305,116.5798305,,-150.1696699,300.14576,9.3,0.26211073
336.88075,778.32332,330.8775045,115.6291502,115.6291502,,-143.1192499,298.3233201,8.06,0.17705268
524.39202,732.71623,256.5855498,80.03709192,80.03709192,,44.39202,252.71623,7.86,1.234218287
688.26754,690.45518,296.0857156,45.29934224,45.29934224,,208.26754,210.45518,8.06,1.349872984
715.74753,682.85063,311.0068745,40.71058193,40.71058193,,235.74753,202.85063,6.7,-1.428698636
350.42008,769.9885,317.6228672,114.0772424,114.0772424,,-129.5799198,289.9885,6.4,-0.04686564
519.42938,727.97175,251.0869666,80.96517558,80.96517558,,39.42938,247.97175,7.86,1.141193486
707.40875,682.55822,304.5399351,41.69219182,41.69219182,,227.40875,202.55822,6.78,1.428863903
633.97968,699.56113,268.1731375,54.95776541,54.95776541,,153.97968,219.56113,8.06,1.019208346
583.07096,710.5281,252.520945,65.91019899,65.91019899,,103.07096,230.5281,6.72,0.907147728
346.45843,767.1276,316.6632432,114.9428962,114.9428962,,-133.5415702,287.1275999,6,-0.046324958
518.73039,724.9805,248.0231612,81.01613345,81.01613345,,38.73039002,244.9805,7.68,1.080181552
501.43224,727.73394,248.6592969,85.05547373,85.05547373,,21.43223998,247.73394,8.06,1.163596531
349.49039,763.83653,312.4034796,114.6932338,114.6932338,,-130.5096098,283.8365301,6.52,-0.115886345
583.29481,707.52594,249.8757114,65.58236201,65.58236201,,103.29481,227.52594,6.82,0.848331222
655.87688,687.50036,272.0093313,49.71545791,49.71545791,,175.87688,207.50036,8.46,0.999326664
586.3607,703.47674,247.4963673,64.54852591,64.54852591,,106.3607,223.47674,6.84,0.782047211
